Player_Name,Team,Position,Age,Season,FIFA_Rating,Injury,Date of Injury,Date of return,Match1_before_injury_Result,Match1_before_injury_Opposition,Match1_before_injury_GD,Match1_before_injury_Player_rating,Match2_before_injury_Result,Match2_before_injury_Opposition,Match2_before_injury_GD,Match2_before_injury_Player_rating,Match3_before_injury_Result,Match3_before_injury_Opposition,Match3_before_injury_GD,Match3_before_injury_Player_rating,Match1_missed_match_Result,Match1_missed_match_Opposition,Match1_missed_match_GD,Match2_missed_match_Result,Match2_missed_match_Opposition,Match2_missed_match_GD,Match3_missed_match_Result,Match3_missed_match_Opposition,Match3_missed_match_GD,Match1_after_injury_Result,Match1_after_injury_Opposition,Match1_after_injury_GD,Match1_after_injury_Player_rating,Match2_after_injury_Result,Match2_after_injury_Opposition,Match2_after_injury_GD,Match2_after_injury_Player_rating,Match3_after_injury_Result,Match3_after_injury_Opposition,Match3_after_injury_GD,Match3_after_injury_Player_rating,Injury_Month,Injury_Year,avg_rating_before,avg_rating_after,rating_change,team_gd_before,team_gd_missed,performance_drop_index
Anwar El Ghazi,Aston Villa,Right winger,24,2019/20,75,Knee injury,2019-12-02,2019-12-07,draw,Man United,0.0,5.8,win,Newcastle,2.0,7.0,win,Wolves,1.0,6.2,lose,Chelsea,-1.0,N.A.,N.A.,,N.A.,N.A.,,lose,Sheffield,2.0,5.6,lose,Southampton,-2.0,5.8,win,Norwich City,1.0,6.2,December,2019.0,6.333333333333333,5.866666666666666,-0.4666666666666668,1.0,-1.0,2.0
Matt Targett,Aston Villa,Left Back,24,2019/20,75,Muscle strain,2020-06-28,2020-07-11,lose,Wolves,-1.0,6.3,draw,Newcastle,0.0,6.6,lose,Chelsea,-1.0,7.1,lose,Liverpool,-2.0,lose,Man United,-3.0,N.A.,N.A.,,draw,Everton,0.0,6.6,win,Arsenal,1.0,6.7,draw,West Ham,0.0,6.0,June,2020.0,6.666666666666667,6.433333333333334,-0.2333333333333334,-0.6666666666666666,-2.5,1.8333333333333335
Matt Targett,Aston Villa,Left Back,24,2019/20,75,Hamstring injury,2019-12-31,2020-01-17,lose,Southampton,-2.0,6.0,lose,Watford,-3.0,6.7,win,Norwich City,1.0,6.2,win,Burnley,1.0,lose,Man City,-5.0,N.A.,N.A.,,lose,Southampton,-2.0,6.4,draw,Brighton,0.0,6.7,win,Watford,1.0,6.8,December,2019.0,6.3,6.633333333333334,0.3333333333333339,-1.3333333333333333,-2.0,0.6666666666666667
Matt Targett,Aston Villa,Left Back,24,2019/20,75,Hamstring injury,2019-08-29,2019-09-24,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,lose,Crystal Palace,-1.0,draw,West Ham,0.0,win,Arsenal,-1.0,draw,Burnley,0.0,6.9,win,Norwich City,4.0,6.8,win,Brighton,1.0,8.7,August,2019.0,,7.466666666666666,,,-0.6666666666666666,
Jack Grealish,Aston Villa,Left winger,24,2019/20,80,Calf injury,2019-10-27,2019-11-24,lose,Man City,-3.0,5.8,win,Brighton,1.0,9.5,win,Norwich City,4.0,8.2,lose,Liverpool,-1.0,lose,Wolves,-1.0,N.A.,N.A.,,win,Newcastle,2.0,8.6,draw,Man United,0.0,7.8,lose,Chelsea,-1.0,6.5,October,2019.0,7.833333333333333,7.633333333333333,-0.20000000000000018,0.6666666666666666,-1.0,1.6666666666666665
Neil Taylor,Aston Villa,Left Back,31,2019/20,70,Hamstring injury,2020-07-13,2020-07-25,draw,West Ham,0.0,6.7,lose,Man United,-3.0,6.3,lose,Liverpool,-2.0,7.1,win,Crystal Palace,2.0,draw,Everton,0.0,win,Arsenal,1.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,July,2020.0,6.7,,,-1.6666666666666667,1.0,-2.666666666666667
Björn Engels,Aston Villa,Center Back,25,2019/20,76,Groin injury,2019-11-03,2019-11-30,lose,Liverpool,-1.0,5.8,lose,Man City,-3.0,4.7,win,Brighton,1.0,6.1,lose,Wolves,-1.0,win,Newcastle,2.0,draw,Man United,0.0,N.A.,N.A.,,,N.A.,N.A.,,,lose,Leicester,-3.0,5.5,November,2019.0,5.533333333333334,5.5,-0.0333333333333341,-1.0,0.3333333333333333,-1.3333333333333333
Tom Heaton,Aston Villa,Goalkeeper,34,2019/20,83,Cruciate ligament injury,2020-01-01,2020-11-07,lose,Watford,-3.0,5.9,win,Norwich City,1.0,7.8,lose,Southampton,-2.0,6.3,win,Burnley,1.0,lose,Man City,-5.0,draw,Brighton,0.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,January,2020.0,6.666666666666667,,,-1.3333333333333333,-1.3333333333333333,0.0
Tom Heaton,Aston Villa,Goalkeeper,34,2019/20,83,Calf strain,2019-11-10,2019-11-25,lose,Liverpool,-1.0,6.0,win,Brighton,1.0,7.0,lose,Man City,-3.0,6.3,lose,Wolves,-1.0,N.A.,N.A.,,N.A.,N.A.,,win,Newcastle,2.0,7.8,draw,Man United,0.0,6.2,lose,Chelsea,-1.0,7.7,November,2019.0,6.433333333333334,7.233333333333333,0.7999999999999998,-1.0,-1.0,0.0
Matty Cash,Aston Villa,Right Back,24,2020/21,77,Hamstring injury,2021-02-18,,draw,Brighton,0.0,6.0,win,Arsenal,1.0,6.7,lose,West Ham,-2.0,5.5,lose,Leicester,-1.0,win,Leeds,-1.0,lose,Sheffield,-1.0,N.A.,N.A.,,,lose,Tottenham,-2.0,6.3,win,Fulham,2.0,6.2,February,2021.0,6.066666666666666,6.25,0.18333333333333357,-0.3333333333333333,-1.0,0.6666666666666667
Ezri Konsa,Aston Villa,Center Back,23,2020/21,77,bruise,2020-12-13,2020-12-25,win,Wolves,1.0,6.4,lose,West Ham,-1.0,6.4,lose,Brighton,-1.0,7.3,draw,Burnley,0.0,win,West Brom,3.0,N.A.,N.A.,,win,Crystal Palace,3.0,6.0,draw,Chelsea,0.0,6.1,lose,Man United,-1.0,5.9,December,2020.0,6.7,6.0,-0.7000000000000002,-0.3333333333333333,1.5,-1.8333333333333333
Kortney Hause,Aston Villa,Center Back,25,2020/21,74,Ankle injury,2021-01-03,2021-04-05,N.A.,N.A.,,,draw,Chelsea,0.0,6.4,win,Crystal Palace,3.0,7.4,lose,Man City,-2.0,win,Newcastle,2.0,lose,Burnley,-1.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,January,2021.0,6.9,,,1.5,-0.3333333333333333,1.8333333333333333
Bertrand Traoré,Aston Villa,Right winger,24,2020/21,76,Bruised ribs,2020-11-02,2020-11-20,lose,Southampton,-1.0,5.2,lose,Leeds,-3.0,5.6,N.A.,N.A.,,,win,Arsenal,3.0,N.A.,N.A.,,N.A.,N.A.,,lose,Brighton,-1.0,7.4,lose,West Ham,-1.0,6.2,win,Wolves,1.0,6.2,November,2020.0,5.4,6.6000000000000005,1.2000000000000002,-2.0,3.0,-5.0
Douglas Luiz,Aston Villa,Central Midfielder,23,2020/21,76,Hamstring injury,2020-10-25,2020-11-25,lose,Leeds,-3.0,6.1,win,Leicester,1.0,6.5,win,Liverpool,5.0,6.2,lose,Brighton,-1.0,lose,Southampton,-1.0,win,Arsenal,3.0,lose,West Ham,-1.0,7.4,win,Wolves,-1.0,6.4,draw,Burnley,0.0,6.3,October,2020.0,6.266666666666667,6.7,0.43333333333333357,1.0,0.3333333333333333,0.6666666666666667
Mahmoud Trezeguet,Aston Villa,Left winger,26,2020/21,75,Head injury,2020-12-01,2021-01-21,lose,West Ham,-1.0,6.4,lose,Brighton,-1.0,6.3,win,Arsenal,3.0,6.8,win,Wolves,-1.0,draw,Burnley,0.0,win,West Brom,3.0,N.A.,N.A.,,,N.A.,N.A.,,,lose,West Ham,-2.0,5.7,December,2020.0,6.5,5.7,-0.7999999999999998,0.3333333333333333,0.6666666666666666,-0.3333333333333333
Morgan Sanson,Aston Villa,Central Midfielder,26,2020/21,77,Knee problems,2021-04-09,2021-08-29,win,Fulham,2.0,6.6,lose,Tottenham,-2.0,5.9,draw,Newcastle,0.0,6.0,lose,Liverpool,-1.0,lose,Man City,-1.0,draw,West Brom,0.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,April,2021.0,6.166666666666667,,,0.0,-0.6666666666666666,0.6666666666666666
Ross Barkley,Aston Villa,Central Midfielder,27,2020/21,78,Hamstring injury,2020-11-21,2021-01-19,win,Arsenal,3.0,7.7,lose,Southampton,-1.0,6.7,lose,Leeds,-3.0,6.5,lose,Brighton,-1.0,lose,West Ham,-1.0,win,Wolves,1.0,lose,Man City,-2.0,5.7,win,Newcastle,2.0,6.2,lose,Burnley,-1.0,6.8,November,2020.0,6.966666666666666,6.233333333333333,-0.7333333333333325,-0.3333333333333333,-0.3333333333333333,0.0
Emiliano Martínez,Aston Villa,Goalkeeper,29,2021/22,84,Knee problems,2022-05-20,2022-05-29,draw,Crystal Palace,0.0,6.6,lose,Liverpool,-1.0,6.3,draw,Burnley,0.0,6.8,lose,Man City,-1.0,N.A.,N.A.,,N.A.,N.A.,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,May,2022.0,6.566666666666666,,,-0.3333333333333333,-1.0,0.6666666666666667
Ezri Konsa,Aston Villa,Center Back,24,2021/22,79,Knee injury,2022-05-15,2022-07-10,lose,Liverpool,-1.0,6.0,win,Burnley,2.0,6.1,N.A.,N.A.,,,draw,Crystal Palace,0.0,draw,Burnley,0.0,lose,Man City,-2.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,May,2022.0,6.05,,,0.5,-0.6666666666666666,1.1666666666666665
Lucas Digne,Aston Villa,Left Back,28,2021/22,84,Shoulder injury,2022-04-09,2022-04-25,lose,Wolves,-1.0,6.5,N.A.,N.A.,,,lose,West Ham,-1.0,6.2,N.A.,N.A.,,draw,Leicester,0.0,N.A.,N.A.,,win,Burnley,2.0,6.8,win,Norwich City,2.0,6.0,lose,Liverpool,-1.0,6.6,April,2022.0,6.35,6.466666666666666,0.11666666666666625,-1.0,0.0,-1.0
Lucas Digne,Aston Villa,Left Back,28,2021/22,84,Hamstring injury,2022-03-14,2022-03-21,N.A.,N.A.,,,win,Leeds,3.0,7.2,N.A.,N.A.,,,lose,Arsenal,-1.0,N.A.,N.A.,,N.A.,N.A.,,N.A.,N.A.,,,lose,Tottenham,-4.0,6.3,N.A.,N.A.,,,March,2022.0,7.2,6.3,-0.9000000000000004,3.0,-1.0,4.0
Leon Bailey,Aston Villa,Right winger,24,2021/22,81,Thigh problems,2021-12-05,2022-02-10,lose,Man City,-1.0,5.8,win,Crystal Palace,1.0,6.1,win,Brighton,2.0,6.0,win,Leicester,1.0,lose,Liverpool,-1.0,win,Norwich City,2.0,lose,Newcastle,-1.0,5.4,lose,Watford,-1.0,5.0,N.A.,N.A.,,,December,2021.0,5.966666666666666,5.2,-0.7666666666666657,0.6666666666666666,0.6666666666666666,0.0
Marvelous Nakamba,Aston Villa,Defensive Midfielder,25,2021/22,75,Knee injury,2021-12-11,2022-03-31,lose,Leicester,-3.0,5.7,lose,Liverpool,-1.0,6.2,lose,Man City,-1.0,6.2,lose,Sheffield,-2.0,lose,Southampton,-2.0,win,Norwich City,1.0,N.A.,N.A.,,,lose,Chelsea,-1.0,5.7,N.A.,N.A.,,,December,2021.0,6.033333333333334,5.7,-0.3333333333333339,-1.6666666666666667,-1.0,-0.6666666666666667
Morgan Sanson,Aston Villa,Central Midfielder,27,2021/22,76,Knock,2022-04-10,2022-05-08,win,Fulham,2.0,6.6,lose,Tottenham,-2.0,5.9,draw,Newcastle,0.0,6.0,lose,Liverpool,-1.0,win,Norwich City,2.0,lose,Chelsea,-2.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,April,2022.0,6.166666666666667,,,0.0,-0.3333333333333333,0.3333333333333333
Morgan Sanson,Aston Villa,Central Midfielder,27,2021/22,76,Ill,2021-10-30,2021-11-06,lose,Wolves,-1.0,6.2,N.A.,N.A.,,,N.A.,N.A.,,,lose,West Ham,-3.0,lose,Southampton,-1.0,N.A.,N.A.,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,October,2021.0,6.2,,,-1.0,-2.0,1.0
Morgan Sanson,Aston Villa,Central Midfielder,27,2021/22,76,Coronavirus,2021-12-12,2021-12-25,lose,Liverpool,-1.0,6.0,N.A.,N.A.,,,N.A.,N.A.,,,win,Norwich City,2.0,N.A.,N.A.,,N.A.,N.A.,,lose,Brentford,-1.0,5.9,draw,Man United,0.0,6.0,N.A.,N.A.,,,December,2021.0,6.0,5.95,-0.04999999999999982,-1.0,2.0,-3.0
Matty Cash,Aston Villa,Right Back,25,2022/23,79,Calf injury,2023-03-29,2023-05-03,win,Bournemouth,3.0,7.4,draw,West Ham,0.0,6.1,win,Crystal Palace,1.0,6.9,win,Chelsea,2.0,win,Leicester,1.0,win,Nottm Forest,2.0,N.A.,N.A.,,,draw,Liverpool,0.0,6.2,win,Tottenham,1.0,5.9,March,2023.0,6.8,6.050000000000001,-0.7499999999999991,1.3333333333333333,1.6666666666666667,-0.3333333333333335
Matty Cash,Aston Villa,Right Back,25,2022/23,79,Tendon rupture,2022-09-03,2022-09-28,lose,Arsenal,-1.0,5.9,lose,West Ham,-1.0,6.5,lose,Crystal Palace,-2.0,5.6,draw,Man City,0.0,win,Southampton,1.0,N.A.,N.A.,,N.A.,N.A.,,,draw,Nottm Forest,0.0,6.7,lose,Chelsea,-2.0,6.2,September,2022.0,6.0,6.45,0.4500000000000002,-1.3333333333333333,0.5,-1.8333333333333333
Diego Carlos,Aston Villa,Center Back,30,2022/23,82,Achilles tendon rupture,2022-08-11,2023-03-12,lose,Bournemouth,-2.0,5.6,N.A.,N.A.,,,N.A.,N.A.,,,win,Everton,1.0,lose,Crystal Palace,-3.0,lose,West Ham,-1.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,August,2022.0,5.6,,,-2.0,-1.0,-1.0
John McGinn,Aston Villa,Central Midfielder,28,2022/23,78,Hamstring strain,2023-01-01,2023-02-04,N.A.,N.A.,,,win,Brighton,1.0,6.1,win,Man United,2.0,6.0,win,Tottenham,2.0,draw,Wolves,0.0,win,Leeds,1.0,lose,Man City,-2.0,5.9,lose,Arsenal,-2.0,6.1,win,Everton,2.0,7.3,January,2023.0,6.05,6.433333333333334,0.38333333333333375,1.5,1.0,0.5
Lucas Digne,Aston Villa,Left Back,29,2022/23,82,Shoulder injury,2023-01-14,2023-02-03,draw,Wolves,0.0,6.2,win,Tottenham,2.0,6.3,lose,Liverpool,-2.0,6.5,win,Southampton,1.0,win,Leicester,2.0,N.A.,N.A.,,lose,Man City,-2.0,5.1,N.A.,N.A.,,,lose,Everton,-2.0,6.6,January,2023.0,6.333333333333333,5.85,-0.4833333333333334,0.0,1.5,-1.5
Lucas Digne,Aston Villa,Left Back,29,2022/23,82,Ankle injury,2022-09-17,2022-10-27,win,Southampton,1.0,6.6,draw,Man City,0.0,6.2,lose,Arsenal,-1.0,5.9,win,Southampton,1.0,draw,Leeds,0.0,draw,Nottm Forest,0.0,lose,Newcastle,-4.0,5.9,win,Man United,2.0,6.8,win,Brighton,1.0,6.1,September,2022.0,6.233333333333334,6.266666666666666,0.03333333333333144,0.0,0.3333333333333333,-0.3333333333333333
Álex Moreno,Aston Villa,Left Back,31,2022/23,80,Hamstring injury,2023-05-20,2023-09-15,N.A.,N.A.,,,win,Wolves,1.0,6.2,lose,Man United,-1.0,6.0,draw,Liverpool,0.0,win,Brighton,1.0,N.A.,N.A.,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,May,2023.0,6.1,,,0.0,0.5,-0.5
acob Ramsey,Aston Villa,Attacking Midfielder,22,2022/23,76,Hamstring injury,2022-11-23,2023-01-08,win,Brighton,1.0,5.4,win,Man United,2.0,7.4,lose,Newcastle,-4.0,5.7,lose,Liverpool,-2.0,win,Tottenham,2.0,draw,Wolves,0.0,win,Leeds,1.0,5.5,win,Southampton,1.0,7.4,lose,Leicester,-2.0,5.8,November,2022.0,6.166666666666667,6.233333333333333,0.06666666666666643,-0.3333333333333333,0.0,-0.3333333333333333
Boubacar Kamara,Aston Villa,Defensive Midfielder,23,2022/23,80,Ankle injury,2023-03-12,2023-03-18,win,Crystal Palace,1.0,6.6,win,Everton,2.0,6.9,lose,Arsenal,-2.0,7.0,draw,West Ham,0.0,win,Bournemouth,3.0,win,Chelsea,2.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,March,2023.0,6.833333333333333,,,0.3333333333333333,1.6666666666666667,-1.3333333333333335
Boubacar Kamara,Aston Villa,Defensive Midfielder,23,2022/23,80,Knee injury,2022-09-15,2022-10-31,draw,Man City,0.0,6.3,lose,Arsenal,1.0,6.0,lose,West Ham,-1.0,6.9,win,Southampton,1.0,draw,Leeds,0.0,draw,Nottm Forest,0.0,N.A.,N.A.,,,win,Brighton,1.0,6.2,lose,Liverpool,-2.0,6.1,September,2022.0,6.400000000000001,6.15,-0.2500000000000009,0.0,0.3333333333333333,-0.3333333333333333
Matty Cash,Aston Villa,Defensive Midfielder,26,2023/24,79,Calf injury,2024-05-12,2024-06-12,lose,Brighton,-1.0,6.2,draw,Chelsea,0.0,6.7,win,Bournemouth,2.0,5.5,draw,Liverpool,0.0,lose,Crystal Palace,-5.0,N.A.,N.A.,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,May,2024.0,6.133333333333333,,,0.3333333333333333,-2.5,2.8333333333333335
Matty Cash,Aston Villa,Right Back,26,2023/24,79,Hamstring injury,2024-03-21,2024-04-12,draw,West Ham,0.0,6.0,lose,Tottenham,-4.0,5.6,win,Fulham,1.0,6.4,win,Wolves,2.0,lose,Man City,-3.0,draw,Brentford,0.0,N.A.,N.A.,,,win,Bournemouth,2.0,5.5,N.A.,N.A.,,,March,2024.0,6.0,5.5,-0.5,-1.0,-0.3333333333333333,-0.6666666666666667
Matty Cash,Aston Villa,Right Back,26,2023/24,79,Ill,2023-12-29,2023-12-31,N.A.,N.A.,,,draw,Sheffield,0.0,7.4,win,Brentford,1.0,6.0,win,Burnley,1.0,N.A.,N.A.,,N.A.,N.A.,,N.A.,N.A.,,,draw,Everton,0.0,6.8,draw,Chelsea,0.0,4.5,December,2023.0,6.7,5.65,-1.0499999999999998,0.5,1.0,-0.5
Diego Carlos,Aston Villa,Center Back,31,2023/24,81,Hamstring injury,2024-02-14,2024-03-05,lose,Man United,-1.0,6.2,win,Sheffield,4.0,7.2,N.A.,N.A.,,,win,Fulham,1.0,win,Nottm Forest,2.0,win,Luton Town,1.0,N.A.,N.A.,,,N.A.,N.A.,,,win,Wolves,2.0,6.7,February,2024.0,6.7,6.7,0.0,1.5,1.3333333333333333,0.16666666666666674
Ezri Konsa,Aston Villa,Center Back,26,2023/24,80,Knee injury,2024-02-04,2024-03-01,win,Sheffield,5.0,6.8,lose,Newcastle,-2.0,6.0,draw,Everton,0.0,6.5,lose,Man United,-1.0,win,Fulham,1.0,win,Nottm Forest,4.0,win,Luton Town,1.0,6.4,lose,Tottenham,-4.0,5.7,draw,West Ham,0.0,7.1,February,2024.0,6.433333333333334,6.400000000000001,-0.03333333333333233,1.0,1.3333333333333333,-0.33333333333333326
Youri Tielemans,Aston Villa,Central Midfielder,27,2023/24,81,Groin injury,2024-04-27,2024-06-10,win,Bournemouth,2.0,6.7,win,Arsenal,2.0,7.6,draw,Brentford,0.0,7.5,draw,Chelsea,0.0,lose,Brighton,-1.0,draw,Liverpool,0.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,April,2024.0,7.266666666666667,,,1.3333333333333333,-0.3333333333333333,1.6666666666666665
Youri Tielemans,Aston Villa,Central Midfielder,27,2023/24,81,Calf injury,2023-12-13,2024-01-12,win,Arsenal,1.0,5.9,win,Man City,1.0,6.7,draw,Bournemouth,0.0,7.2,win,Brentford,1.0,draw,Sheffield,0.0,lose,Man United,-1.0,draw,Everton,0.0,5.9,lose,Newcastle,-2.0,5.8,win,Sheffield,5.0,7.4,December,2023.0,6.6000000000000005,6.366666666666667,-0.2333333333333334,0.6666666666666666,0.0,0.6666666666666666
Lucas Digne,Aston Villa,Left Back,30,2023/24,79,Hamstring injury,2023-12-26,2024-02-06,draw,Sheffield,0.0,6.4,N.A.,N.A.,,,win,Arsenal,1.0,6.3,lose,Man United,-1.0,win,Burnley,1.0,draw,Everton,0.0,N.A.,N.A.,,,N.A.,N.A.,,,win,Nottm Forest,2.0,6.3,December,2023.0,6.35,6.3,-0.04999999999999982,0.5,0.0,0.5
Pau Torres,Aston Villa,Center Back,27,2023/24,82,Ankle injury,2024-01-05,2024-02-04,win,Burnley,1.0,6.0,N.A.,N.A.,,,N.A.,N.A.,,,draw,Everton,0.0,lose,Newcastle,-2.0,win,Sheffield,5.0,N.A.,N.A.,,,win,Fulham,1.0,6.3,win,Nottm Forest,2.0,6.3,January,2024.0,6.0,6.3,0.2999999999999998,1.0,1.0,0.0
Pau Torres,Aston Villa,Center Back,27,2023/24,82,unknown injury,2023-12-18,2023-12-23,win,Arsenal,1.0,6.3,win,Man City,1.0,6.7,draw,Bournemouth,0.0,5.6,win,Burnley,1.0,draw,Sheffield,0.0,win,Man United,1.0,win,Tottenham,1.0,7.2,win,Burnley,1.0,6.0,win,Man City,1.0,6.7,December,2023.0,6.2,6.633333333333333,0.4333333333333327,0.6666666666666666,0.6666666666666666,0.0
Álex Moreno,Aston Villa,Left Back,31,2023/24,80,minor knock,2024-04-15,2024-05-31,N.A.,N.A.,,,lose,Man City,-3.0,5.5,win,Wolves,2.0,6.4,win,Bournemouth,2.0,draw,Chelsea,0.0,lose,Brighton,-1.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,April,2024.0,5.95,,,-0.5,0.3333333333333333,-0.8333333333333333
Jhon Durán,Aston Villa,Center Forward,20,2023/24,68,unknown injury,2023-08-11,2023-08-13,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,lose,Newcastle,-5.0,N.A.,N.A.,,N.A.,N.A.,,win,Everton,4.0,7.5,win,Burnley,2.0,6.0,lose,Liverpool,-3.0,5.7,August,2023.0,,6.3999999999999995,,,-5.0,
Jhon Durán,Aston Villa,Center Forward,20,2023/24,68,infection,2023-10-21,2023-10-23,N.A.,N.A.,,,win,Brighton,5.0,5.0,win,Chelsea,1.0,5.0,win,West Ham,4.0,N.A.,N.A.,,N.A.,N.A.,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,October,2023.0,5.0,,,3.0,4.0,-1.0
Jhon Durán,Aston Villa,Center Forward,20,2023/24,68,infection,2023-10-28,2023-11-06,N.A.,N.A.,,,win,Brighton,5.0,5.0,win,Chelsea,1.0,5.0,win,West Ham,4.0,N.A.,N.A.,,N.A.,N.A.,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,October,2023.0,5.0,,,3.0,4.0,-1.0
Jhon Durán,Aston Villa,Center Forward,20,2023/24,68,Hamstring injury,2024-01-25,2024-03-08,N.A.,N.A.,,,draw,Everton,0.0,6.1,N.A.,N.A.,,,lose,Newcastle,-2.0,win,Sheffield,5.0,lose,Man United,1.0,N.A.,N.A.,,,draw,West Ham,0.0,5.3,win,Wolves,2.0,6.0,January,2024.0,6.1,5.65,-0.4499999999999993,0.0,1.3333333333333333,-1.3333333333333333
Morgan Rogers,Aston Villa,Attacking Midfielder,21,2023/24,67,Hamstring injury,2024-05-06,2024-06-01,draw,Chelsea,0.0,6.8,win,Bournemouth,2.0,7.3,win,Bournemouth,2.0,7.3,draw,Liverpool,0.0,lose,Crystal Palace,5.0,N.A.,N.A.,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,May,2024.0,7.133333333333333,,,1.3333333333333333,2.5,-1.1666666666666667
Leon Bailey,Aston Villa,Right winger,26,2023/24,80,Ill,2024-05-18,2024-05-31,draw,Liverpool,0.0,7.0,lose,Brighton,-1.0,5.9,draw,Chelsea,0.0,5.6,lose,Crystal Palace,-5.0,N.A.,N.A.,,N.A.,N.A.,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,May,2024.0,6.166666666666667,,,-0.3333333333333333,-5.0,4.666666666666667
Jacob Ramsey,Aston Villa,Attacking Midfielder,23,2023/24,78,Metatarsal fracture,2023-07-02,2023-09-20,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,lose,Newcastle,-4.0,win,Everton,4.0,win,Burnley,2.0,N.A.,N.A.,,,win,Brighton,5.0,7.3,N.A.,N.A.,,,July,2023.0,,7.3,,,0.6666666666666666,
Jacob Ramsey,Aston Villa,Attacking Midfielder,23,2023/24,78,Foot injury,2023-10-04,2023-11-24,win,Brighton,5.0,7.3,N.A.,N.A.,,,N.A.,N.A.,,,draw,Wolves,0.0,win,West Ham,3.0,win,Luton Town,2.0,N.A.,N.A.,,,N.A.,N.A.,,,win,Man City,1.0,5.2,October,2023.0,7.3,5.2,-2.0999999999999996,5.0,1.6666666666666667,3.333333333333333
Jacob Ramsey,Aston Villa,Attacking Midfielder,23,2023/24,78,Hamstring injury,2024-01-13,2024-01-29,N.A.,N.A.,,,win,Burnley,1.0,6.3,lose,Man United,-1.0,5.7,draw,Everton,0.0,lose,Newcastle,-2.0,N.A.,N.A.,,win,Sheffield,5.0,6.1,lose,Man United,1.0,6.4,win,Fulham,1.0,6.2,January,2024.0,6.0,6.233333333333333,0.2333333333333334,0.0,-1.0,1.0
Jacob Ramsey,Aston Villa,Attacking Midfielder,23,2023/24,78,Toe injury,2024-03-03,,win,Nottm Forest,2.0,7.2,win,Fulham,1.0,6.2,lose,Man United,-1.0,6.4,lose,Tottenham,-4.0,draw,West Ham,0.0,win,Wolves,2.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,March,2024.0,6.6000000000000005,,,0.6666666666666666,-0.6666666666666666,1.3333333333333333
Boubacar Kamara,Aston Villa,Defensive Midfielder,24,2023/24,80,Knee injury,2024-02-11,,win,Sheffield,5.0,6.6,lose,Newcastle,-2.0,5.6,draw,Everton,0.0,7.2,lose,Man United,-1.0,win,Fulham,1.0,win,Nottm Forest,2.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,February,2024.0,6.466666666666666,,,1.0,0.6666666666666666,0.33333333333333337
Philippe Coutinho,Aston Villa,Attacking Midfielder,32,2023/24,79,Hamstring injury,2023-08-20,2023-09-25,win,Everton,1.0,5.0,lose,Newcastle,-5.0,6.0,N.A.,N.A.,,,win,Burnley,2.0,lose,Liverpool,-3.0,win,Crystal Palace,2.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,August,2023.0,5.5,,,-2.0,0.3333333333333333,-2.3333333333333335
Joel Pereria,Man United,Goalkeeper,24,2019/20,66,Back injury,2019-08-02,2019-08-16,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,win,Chelsea,4.0,N.A.,N.A.,,N.A.,N.A.,,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,August,2019.0,,,,,4.0,
Harry Maguire,Man United,Center Back,27,2020/21,80,Ankle injury,2021-05-09,2021-06-13,win,Burnley,3.0,6.7,draw,Leeds,0.0,6.8,win,Aston Villa,3.0,6.6,lose,Leicester,-1.0,lose,Liverpool,-2.0,draw,Fulham,0.0,N.A.,N.A.,,,N.A.,N.A.,,,N.A.,N.A.,,,May,2021.0,6.7,,,2.0,-1.0,3.0
